taxon_name,PC1,PC2,PC3,PC4,PC5
Gerbilliscus leucogaster,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Desmodillus auricularis,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Tatera indica,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Gerbillus perpallidus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Gerbillus pyramidum,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Gerbillus andersoni,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Gerbillus gerbillus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Dipodillus dasyurus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Gerbillus nanus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Sekeetamys calurus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Meriones unguiculatus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Meriones tristrami,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Rattus lutreolus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Rattus fuscipes,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Micromys minutus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Thallomys nigricauda,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Thallomys paedulcus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Steatomys pratensis,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Malacothrix typica,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Saccostomus campestris,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Cricetomys gambianus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Petromyscus collinus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Mystromys albicaudatus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Tachyoryctes splendens,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Cannomys badius,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Sicista betulina,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Jaculus orientalis,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Jaculus jaculus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Napaeozapus insignis,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Zapus hudsonius,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Pedetes capensis,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Castor canadensis,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Heteromys anomalus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Heteromys desmarestianus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Perognathus parvus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Perognathus longimembris,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Perognathus flavus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Chaetodipus formosus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Chaetodipus intermedius,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Chaetodipus penicillatus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Chaetodipus fallax,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Chaetodipus californicus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Chaetodipus baileyi,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Chaetodipus hispidus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Dipodomys agilis,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Dipodomys microps,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Dipodomys panamintinus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Dipodomys heermanni,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Dipodomys nitratoides,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Dipodomys merriami,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Dipodomys ordii,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Dipodomys deserti,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Microdipodops megacephalus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Microdipodops pallidus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Geomys pinetis,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Geomys bursarius,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Thomomys talpoides,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Thomomys bottae,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Thomomys umbrinus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Heterocephalus glaber,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Georychus capensis,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Bathyergus janetta,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Bathyergus suillus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Fukomys damarensis,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Cryptomys hottentotus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Heliophobius argenteocinereus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Aconaemys fuscus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Spalacopus cyanus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Octodon degus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Octodon lunatus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Octodontomys gliroides,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Tympanoctomys barrerae,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Octomys mimax,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Ctenomys australis,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Ctenomys talarum,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Ctenomys maulinus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Ctenomys fulvus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Ctenomys opimus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Capromys pilorides,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Geocapromys brownii,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Geocapromys ingrahami,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Proechimys semispinosus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Myocastor coypus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Thrichomys apereoides,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Lagostomus maximus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Chinchilla lanigera,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Dasyprocta leporina,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Myoprocta acouchy,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Cavia porcellus,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Microcavia niata,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Galea musteloides,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Hydrochoerus hydrochaeris,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Kerodon rupestris,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Dolichotis salinicola,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Cuniculus paca,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Coendou prehensilis,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Hystrix africaeaustralis,-3727.9843078893523,-6512.39244757889,4734.26894534594,428.6245147082449,-225.76243791941906
Perodicticus potto,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Arctocebus calabarensis,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Nycticebus coucang,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Loris tardigradus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Euoticus elegantulus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Galagoides demidoff,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Galago senegalensis,-3656.283145563617,-5950.821332433509,4127.1294781314755,302.86242909222767,-32.104100974128414
Galago moholi,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Otolemur garnettii,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Otolemur crassicaudatus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Propithecus verreauxi,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Cheirogaleus medius,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Eulemur fulvus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Aotus trivirgatus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Cebuella pygmaea,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Callithrix jacchus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Callimico goeldii,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Saguinus geoffroyi,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Saimiri sciureus,-3655.1913668005905,-5943.342269921956,4119.705779463161,301.7813845131862,-31.84780326937325
Alouatta palliata,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Homo sapiens,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Erythrocebus patas,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Cercopithecus mitis,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Papio hamadryas,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Colobus guereza,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Tarsius tarsier,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Carlito syrichta,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Ptilocercus lowii,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Tupaia glis,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Urogale everetti,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Heterohyrax brucei,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Procavia capensis,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Dendrohyrax dorsalis,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Trichechus inunguis,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Elephas maximus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Amblysomus hottentotus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Eremitalpa granti,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Chrysochloris asiatica,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Geogale aurita,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Limnogale mergulus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Microgale cowani,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Microgale talazaci,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Microgale dobsoni,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Setifer setosus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Echinops telfairi,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Tenrec ecaudatus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Hemicentetes semispinosus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Elephantulus intufi,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Elephantulus brachyrhynchus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Elephantulus edwardii,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Elephantulus myurus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Petrodromus tetradactylus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Macroscelides proboscideus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Orycteropus afer,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Zaedyus pichiy,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Chaetophractus vellerosus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Chaetophractus villosus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Euphractus sexcinctus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Tolypeutes matacus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Cabassous centralis,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Priodontes maximus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Dasypus novemcinctus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Tamandua mexicana,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Tamandua tetradactyla,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Myrmecophaga tridactyla,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Cyclopes didactylus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Bradypus variegatus,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Choloepus hoffmanni,-3655.3370378655973,-5944.340167150048,4120.696289745943,301.925623364948,-31.881999904146046
Tachyglossus aculeatus,-3655.3370378655977,-5944.340167150049,4120.696289745943,301.9256233649478,-31.881999904145648
Zaglossus bruijni,-3655.3370378655977,-5944.340167150049,4120.696289745943,301.9256233649478,-31.881999904145648
Ornithorhynchus anatinus,-3655.3370378655977,-5944.340167150049,4120.696289745943,301.9256233649478,-31.881999904145648
Bunopus tuberculatus,-3458.453169789852,-4543.216551484275,2693.7486266216506,68.11914435925384,120.08842338086038
Hemidactylus frenatus,-3458.453169789852,-4543.216551484275,2693.7486266216506,68.11914435925384,120.08842338086038
Hemidactylus platyurus,-3458.453169789852,-4543.216551484275,2693.7486266216506,68.11914435925384,120.08842338086038
Gekko gecko,-3458.453169789852,-4543.216551484275,2693.7486266216506,68.11914435925384,120.08842338086038
Tarentola mauritanica,-3458.453169789852,-4543.216551484275,2693.7486266216506,68.11914435925384,120.08842338086038
Ptyodactylus hasselquistii,-3458.453169789852,-4543.216551484275,2693.7486266216506,68.11914435925384,120.08842338086038
Sphaerodactylus macrolepis,-3458.453169789852,-4543.216551484275,2693.7486266216506,68.11914435925384,120.08842338086038
Sphaerodactylus cinereus,-3458.453169789852,-4543.216551484275,2693.7486266216506,68.11914435925384,120.08842338086038
Coleonyx variegatus,-3458.453169789852,-4543.216551484275,2693.7486266216506,68.11914435925384,120.08842338086038
Scincella lateralis,-3443.3944441547956,-4430.9458971392905,2576.0141485784216,46.450530723513715,142.01497402390365
Ctenotus labillardieri,-3443.3944441547956,-4430.9458971392905,2576.0141485784216,46.450530723513715,142.01497402390365
Egernia cunninghami,-3443.3944441547956,-4430.9458971392905,2576.0141485784216,46.450530723513715,142.01497402390365
Tiliqua scincoides,-3443.3944441547956,-4430.9458971392905,2576.0141485784216,46.450530723513715,142.01497402390365
Tiliqua rugosa,-3443.3944441547956,-4430.9458971392905,2576.0141485784216,46.450530723513715,142.01497402390365
Scelotes gronovii,-3443.3944441547956,-4430.9458971392905,2576.0141485784216,46.450530723513715,142.01497402390365
Chalcides sepsoides,-3443.3944441547956,-4430.9458971392905,2576.0141485784216,46.450530723513715,142.01497402390365
Chalcides ocellatus,-3443.3944441547956,-4430.9458971392905,2576.0141485784216,46.450530723513715,142.01497402390365
Scincus mitranus,-3443.3944441547956,-4430.9458971392905,2576.0141485784216,46.450530723513715,142.01497402390365
Acontias meleagris,-3443.3944441547956,-4430.9458971392905,2576.0141485784216,46.450530723513715,142.01497402390365
Lepidophyma gaigeae,-3443.3944441547956,-4430.9458971392905,2576.0141485784216,46.450530723513715,142.01497402390365
Xantusia henshawi,-3443.3944441547956,-4430.9458971392905,2576.0141485784216,46.450530723513715,142.01497402390365
Xantusia vigilis,-3443.3944441547956,-4430.9458971392905,2576.0141485784216,46.450530723513715,142.01497402390365
Xantusia riversiana,-3443.3944441547956,-4430.9458971392905,2576.0141485784216,46.450530723513715,142.01497402390365
Python sebae,-3393.8520363586545,-4061.2128600917345,2188.054123467326,-25.110396352990882,214.89778119568652
Python molurus,-3393.8520363586545,-4061.2128600917345,2188.054123467326,-25.110396352990882,214.89778119568652
Python regius,-3393.8520363586545,-4061.2128600917345,2188.054123467326,-25.110396352990882,214.89778119568652
Antaresia stimsoni,-3393.5781634844466,-4059.165583142262,2185.903785885323,-25.508482284633622,215.30750803615823
Antaresia childreni,-3393.5781634844466,-4059.165583142262,2185.903785885323,-25.508482284633622,215.30750803615823
Morelia spilota,-3393.5781634844466,-4059.165583142262,2185.903785885323,-25.508482284633622,215.30750803615823
Liasis olivaceus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Liasis fuscus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Aspidites melanocephalus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Malayopython reticulatus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Epicrates cenchria,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Eunectes murinus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Eunectes notaeus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Corallus caninus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Boa constrictor,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Eryx colubrinus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Lichanura trivirgata,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Acrantophis dumerili,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Pseudonaja nuchalis,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Hydrophis platurus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Acanthophis praelongus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Salvadora hexalepis,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Chironius quadricarinatus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Coluber constrictor,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Masticophis flagellum,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Lampropeltis getula,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Pantherophis guttatus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Pituophis catenifer,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Dipsas albifrons,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Xenodon merremii,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Xenodon guentheri,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Xenodon neuwiedii,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Helicops modestus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Oxyrhopus trigeminus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Philodryas patagoniensis,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Philodryas olfersii,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Diadophis punctatus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Storeria dekayi,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Nerodia rhombifer,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Thamnophis butleri,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Thamnophis proximus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Thamnophis sirtalis,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Natrix maura,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Natrix natrix,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Vipera berus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Crotalus viridis,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Varanus albigularis,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Varanus exanthematicus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Varanus gilleni,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Varanus varius,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Varanus panoptes,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Varanus giganteus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Varanus mertensi,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Varanus bengalensis,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Anguis fragilis,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Ophisaurus ventralis,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Elgaria multicarinata,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Anniella pulchra,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Crotaphytus collaris,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Anolis limifrons,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Anolis acutus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Anolis carolinensis,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Phrynosoma cornutum,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Petrosaurus mearnsi,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Sceloporus undulatus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Sceloporus occidentalis,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Sceloporus olivaceus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Sceloporus graciosus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
